,CAM,CB,CDM,CF,CM,ID,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,ST
110,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,189117.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
111,76.0,78.0,82.0,74.0,82.0,184120.0,76.0,74.0,78.0,82.0,82.0,74.0,72.0,71.0,71.0,75.0,76.0,74.0,78.0,82.0,82.0,74.0,72.0,71.0,71.0,75.0,71.0
112,80.0,56.0,62.0,81.0,76.0,181458.0,80.0,64.0,56.0,76.0,62.0,81.0,82.0,81.0,82.0,67.0,80.0,64.0,56.0,76.0,62.0,81.0,82.0,81.0,82.0,67.0,81.0
113,77.0,49.0,57.0,79.0,73.0,180930.0,77.0,52.0,49.0,73.0,57.0,79.0,75.0,82.0,76.0,55.0,77.0,52.0,49.0,73.0,57.0,79.0,75.0,82.0,76.0,55.0,82.0
114,83.0,55.0,68.0,82.0,80.0,180403.0,83.0,68.0,55.0,80.0,68.0,82.0,83.0,74.0,83.0,72.0,83.0,68.0,55.0,80.0,68.0,82.0,83.0,74.0,83.0,72.0,74.0
115,79.0,81.0,82.0,78.0,82.0,179846.0,79.0,78.0,81.0,82.0,82.0,78.0,77.0,77.0,76.0,79.0,79.0,78.0,81.0,82.0,82.0,78.0,77.0,77.0,76.0,79.0,77.0
116,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,179783.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
117,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,178750.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
118,82.0,45.0,59.0,81.0,78.0,178088.0,82.0,55.0,45.0,78.0,59.0,81.0,81.0,76.0,81.0,61.0,82.0,55.0,45.0,78.0,59.0,81.0,81.0,76.0,81.0,61.0,76.0
119,58.0,82.0,75.0,58.0,62.0,177509.0,58.0,75.0,82.0,62.0,75.0,58.0,60.0,60.0,58.0,72.0,58.0,75.0,82.0,62.0,75.0,58.0,60.0,60.0,58.0,72.0,60.0
120,84.0,51.0,63.0,82.0,79.0,177388.0,84.0,60.0,51.0,79.0,63.0,82.0,83.0,78.0,83.0,64.0,84.0,60.0,51.0,79.0,63.0,82.0,83.0,78.0,83.0,64.0,78.0
121,77.0,54.0,57.0,79.0,71.0,167397.0,77.0,54.0,54.0,71.0,57.0,79.0,74.0,82.0,76.0,56.0,77.0,54.0,54.0,71.0,57.0,79.0,74.0,82.0,76.0,56.0,82.0
122,62.0,82.0,78.0,60.0,67.0,165229.0,62.0,78.0,82.0,67.0,78.0,60.0,63.0,58.0,60.0,76.0,62.0,78.0,82.0,67.0,78.0,60.0,63.0,58.0,60.0,76.0,58.0
123,61.0,82.0,75.0,61.0,65.0,164468.0,61.0,73.0,82.0,65.0,75.0,61.0,58.0,64.0,58.0,69.0,61.0,73.0,82.0,65.0,75.0,61.0,58.0,64.0,58.0,69.0,64.0
124,79.0,76.0,79.0,78.0,80.0,146530.0,79.0,81.0,76.0,80.0,79.0,78.0,80.0,74.0,79.0,81.0,79.0,81.0,76.0,80.0,79.0,78.0,80.0,74.0,79.0,81.0,74.0
125,84.0,45.0,59.0,83.0,77.0,143076.0,84.0,59.0,45.0,77.0,59.0,83.0,84.0,76.0,85.0,65.0,84.0,59.0,45.0,77.0,59.0,83.0,84.0,76.0,85.0,65.0,76.0
126,76.0,60.0,58.0,80.0,69.0,106231.0,76.0,58.0,60.0,69.0,58.0,80.0,73.0,83.0,75.0,58.0,76.0,58.0,60.0,69.0,58.0,80.0,73.0,83.0,75.0,58.0,83.0
127,81.0,58.0,64.0,82.0,75.0,231747.0,81.0,64.0,58.0,75.0,64.0,82.0,81.0,82.0,82.0,67.0,81.0,64.0,58.0,75.0,64.0,82.0,81.0,82.0,82.0,67.0,82.0
128,82.0,45.0,57.0,82.0,74.0,231443.0,82.0,58.0,45.0,74.0,57.0,82.0,82.0,76.0,83.0,63.0,82.0,58.0,45.0,74.0,57.0,82.0,82.0,76.0,83.0,63.0,76.0
129,82.0,65.0,76.0,80.0,82.0,220971.0,82.0,71.0,65.0,82.0,76.0,80.0,81.0,74.0,80.0,75.0,82.0,71.0,65.0,82.0,76.0,80.0,81.0,74.0,80.0,75.0,74.0
130,51.0,82.0,73.0,51.0,57.0,216460.0,51.0,75.0,82.0,57.0,73.0,51.0,53.0,56.0,51.0,71.0,51.0,75.0,82.0,57.0,73.0,51.0,53.0,56.0,51.0,71.0,56.0
131,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,215316.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
132,82.0,66.0,72.0,81.0,78.0,213565.0,82.0,72.0,66.0,78.0,72.0,81.0,82.0,77.0,82.0,75.0,82.0,72.0,66.0,78.0,72.0,81.0,82.0,77.0,82.0,75.0,77.0
133,80.0,70.0,77.0,79.0,81.0,212814.0,80.0,74.0,70.0,81.0,77.0,79.0,80.0,74.0,79.0,77.0,80.0,74.0,70.0,81.0,77.0,79.0,80.0,74.0,79.0,77.0,74.0
134,51.0,81.0,75.0,52.0,60.0,212190.0,51.0,73.0,81.0,60.0,75.0,52.0,51.0,56.0,48.0,69.0,51.0,73.0,81.0,60.0,75.0,52.0,51.0,56.0,48.0,69.0,56.0
135,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,210257.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
136,74.0,82.0,82.0,74.0,77.0,209499.0,74.0,82.0,82.0,77.0,82.0,74.0,76.0,72.0,74.0,82.0,74.0,82.0,82.0,77.0,82.0,74.0,76.0,72.0,74.0,82.0,72.0
137,81.0,56.0,64.0,82.0,75.0,209331.0,81.0,64.0,56.0,75.0,64.0,82.0,82.0,78.0,83.0,68.0,81.0,64.0,56.0,75.0,64.0,82.0,82.0,78.0,83.0,68.0,78.0
138,74.0,51.0,52.0,78.0,65.0,208596.0,74.0,52.0,51.0,65.0,52.0,78.0,72.0,82.0,75.0,54.0,74.0,52.0,51.0,65.0,52.0,78.0,72.0,82.0,75.0,54.0,82.0
139,81.0,45.0,59.0,79.0,76.0,208448.0,81.0,55.0,45.0,76.0,59.0,79.0,81.0,74.0,81.0,61.0,81.0,55.0,45.0,76.0,59.0,79.0,81.0,74.0,81.0,61.0,74.0
140,64.0,82.0,80.0,61.0,70.0,207865.0,64.0,80.0,82.0,70.0,80.0,61.0,67.0,60.0,63.0,79.0,64.0,80.0,82.0,70.0,80.0,61.0,67.0,60.0,63.0,79.0,60.0
141,72.0,79.0,81.0,69.0,79.0,207566.0,72.0,75.0,79.0,79.0,81.0,69.0,72.0,67.0,69.0,75.0,72.0,75.0,79.0,79.0,81.0,69.0,72.0,67.0,69.0,75.0,67.0
142,69.0,81.0,79.0,69.0,73.0,205600.0,69.0,79.0,81.0,73.0,79.0,69.0,70.0,69.0,69.0,78.0,69.0,79.0,81.0,73.0,79.0,69.0,70.0,69.0,69.0,78.0,69.0
143,81.0,41.0,55.0,80.0,74.0,204485.0,81.0,54.0,41.0,74.0,55.0,80.0,81.0,74.0,82.0,60.0,81.0,54.0,41.0,74.0,55.0,80.0,81.0,74.0,82.0,60.0,74.0
144,66.0,82.0,79.0,66.0,71.0,203376.0,66.0,77.0,82.0,71.0,79.0,66.0,67.0,67.0,65.0,76.0,66.0,77.0,82.0,71.0,79.0,66.0,67.0,67.0,65.0,76.0,67.0
145,83.0,58.0,65.0,83.0,79.0,201942.0,83.0,63.0,58.0,79.0,65.0,83.0,82.0,81.0,82.0,66.0,83.0,63.0,58.0,79.0,65.0,83.0,82.0,81.0,82.0,66.0,81.0
146,72.0,82.0,82.0,72.0,77.0,200888.0,72.0,77.0,82.0,77.0,82.0,72.0,72.0,71.0,69.0,76.0,72.0,77.0,82.0,77.0,82.0,72.0,72.0,71.0,69.0,76.0,71.0
147,81.0,47.0,57.0,81.0,75.0,199715.0,81.0,54.0,47.0,75.0,57.0,81.0,82.0,79.0,81.0,59.0,81.0,54.0,47.0,75.0,57.0,81.0,82.0,79.0,81.0,59.0,79.0
148,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,199482.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
149,59.0,81.0,77.0,58.0,66.0,198176.0,59.0,75.0,81.0,66.0,77.0,58.0,60.0,57.0,57.0,73.0,59.0,75.0,81.0,66.0,77.0,58.0,60.0,57.0,57.0,73.0,57.0
150,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,198009.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
151,66.0,82.0,79.0,64.0,72.0,197061.0,66.0,76.0,82.0,72.0,79.0,64.0,66.0,63.0,63.0,75.0,66.0,76.0,82.0,72.0,79.0,64.0,66.0,63.0,63.0,75.0,63.0
152,74.0,81.0,82.0,73.0,77.0,193474.0,74.0,80.0,81.0,77.0,82.0,73.0,74.0,70.0,72.0,80.0,74.0,80.0,81.0,77.0,82.0,73.0,74.0,70.0,72.0,80.0,70.0
153,81.0,46.0,55.0,82.0,72.0,192629.0,81.0,54.0,46.0,72.0,55.0,82.0,79.0,82.0,81.0,58.0,81.0,54.0,46.0,72.0,55.0,82.0,79.0,82.0,81.0,58.0,82.0
154,58.0,81.0,76.0,58.0,64.0,192366.0,58.0,75.0,81.0,64.0,76.0,58.0,58.0,63.0,57.0,72.0,58.0,75.0,81.0,64.0,76.0,58.0,58.0,63.0,57.0,72.0,63.0
155,74.0,80.0,81.0,73.0,79.0,191202.0,74.0,78.0,80.0,79.0,81.0,73.0,74.0,73.0,72.0,78.0,74.0,78.0,80.0,79.0,81.0,73.0,74.0,73.0,72.0,78.0,73.0
156,83.0,63.0,72.0,81.0,81.0,191180.0,83.0,68.0,63.0,81.0,72.0,81.0,81.0,77.0,81.0,71.0,83.0,68.0,63.0,81.0,72.0,81.0,81.0,77.0,81.0,71.0,77.0
157,80.0,65.0,74.0,78.0,82.0,189513.0,80.0,68.0,65.0,82.0,74.0,78.0,78.0,75.0,77.0,71.0,80.0,68.0,65.0,82.0,74.0,78.0,78.0,75.0,77.0,71.0,75.0
158,81.0,43.0,59.0,78.0,76.0,189358.0,81.0,56.0,43.0,76.0,59.0,78.0,79.0,71.0,78.0,61.0,81.0,56.0,43.0,76.0,59.0,78.0,79.0,71.0,78.0,61.0,71.0
159,82.0,70.0,76.0,80.0,82.0,189125.0,82.0,75.0,70.0,82.0,76.0,80.0,81.0,77.0,81.0,78.0,82.0,75.0,70.0,82.0,76.0,80.0,81.0,77.0,81.0,78.0,77.0
160,71.0,57.0,57.0,76.0,67.0,189068.0,71.0,54.0,57.0,67.0,57.0,76.0,68.0,81.0,69.0,55.0,71.0,54.0,57.0,67.0,57.0,76.0,68.0,81.0,69.0,55.0,81.0
161,73.0,79.0,78.0,73.0,74.0,188377.0,73.0,82.0,79.0,74.0,78.0,73.0,76.0,72.0,74.0,81.0,73.0,82.0,79.0,74.0,78.0,73.0,76.0,72.0,74.0,81.0,72.0
162,81.0,49.0,61.0,80.0,77.0,188152.0,81.0,61.0,49.0,77.0,61.0,80.0,79.0,74.0,79.0,64.0,81.0,61.0,49.0,77.0,61.0,80.0,79.0,74.0,79.0,64.0,74.0
163,74.0,82.0,82.0,73.0,79.0,187936.0,74.0,77.0,82.0,79.0,82.0,73.0,72.0,73.0,70.0,76.0,74.0,77.0,82.0,79.0,82.0,73.0,72.0,73.0,70.0,76.0,73.0
164,64.0,82.0,79.0,62.0,69.0,186547.0,64.0,78.0,82.0,69.0,79.0,62.0,63.0,62.0,61.0,75.0,64.0,78.0,82.0,69.0,79.0,62.0,63.0,62.0,61.0,75.0,62.0
165,62.0,81.0,77.0,60.0,67.0,185239.0,62.0,77.0,81.0,67.0,77.0,60.0,63.0,59.0,60.0,74.0,62.0,77.0,81.0,67.0,77.0,60.0,63.0,59.0,60.0,74.0,59.0
166,80.0,48.0,56.0,81.0,73.0,185020.0,80.0,60.0,48.0,73.0,56.0,81.0,81.0,79.0,82.0,64.0,80.0,60.0,48.0,73.0,56.0,81.0,81.0,79.0,82.0,64.0,79.0
167,80.0,75.0,81.0,78.0,82.0,184826.0,80.0,78.0,75.0,82.0,81.0,78.0,79.0,74.0,78.0,79.0,80.0,78.0,75.0,82.0,81.0,78.0,79.0,74.0,78.0,79.0,74.0
168,83.0,41.0,57.0,83.0,76.0,184431.0,83.0,54.0,41.0,76.0,57.0,83.0,82.0,76.0,83.0,60.0,83.0,54.0,41.0,76.0,57.0,83.0,82.0,76.0,83.0,60.0,76.0
169,81.0,50.0,61.0,80.0,76.0,184144.0,81.0,61.0,50.0,76.0,61.0,80.0,81.0,75.0,81.0,65.0,81.0,61.0,50.0,76.0,61.0,80.0,81.0,75.0,81.0,65.0,75.0
170,76.0,73.0,72.0,78.0,75.0,181783.0,76.0,72.0,73.0,75.0,72.0,78.0,77.0,81.0,76.0,72.0,76.0,72.0,73.0,75.0,72.0,78.0,77.0,81.0,76.0,72.0,81.0
171,82.0,69.0,75.0,80.0,81.0,180819.0,82.0,73.0,69.0,81.0,75.0,80.0,81.0,77.0,80.0,75.0,82.0,73.0,69.0,81.0,75.0,80.0,81.0,77.0,80.0,75.0,77.0
172,62.0,81.0,76.0,61.0,66.0,179784.0,62.0,76.0,81.0,66.0,76.0,61.0,63.0,63.0,61.0,73.0,62.0,76.0,81.0,66.0,76.0,61.0,63.0,63.0,61.0,73.0,63.0
173,81.0,66.0,75.0,78.0,81.0,178562.0,81.0,70.0,66.0,81.0,75.0,78.0,79.0,71.0,79.0,73.0,81.0,70.0,66.0,81.0,75.0,78.0,79.0,71.0,79.0,73.0,71.0
174,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,178005.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
175,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,177683.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
176,75.0,79.0,82.0,73.0,79.0,177358.0,75.0,79.0,79.0,79.0,82.0,73.0,75.0,71.0,72.0,79.0,75.0,79.0,79.0,79.0,82.0,73.0,75.0,71.0,72.0,79.0,71.0
177,81.0,50.0,58.0,82.0,75.0,176769.0,81.0,55.0,50.0,75.0,58.0,82.0,79.0,81.0,80.0,58.0,81.0,55.0,50.0,75.0,58.0,82.0,79.0,81.0,80.0,58.0,81.0
178,80.0,51.0,59.0,81.0,74.0,176600.0,80.0,59.0,51.0,74.0,59.0,81.0,80.0,81.0,80.0,62.0,80.0,59.0,51.0,74.0,59.0,81.0,80.0,81.0,80.0,62.0,81.0
179,74.0,80.0,79.0,74.0,75.0,173771.0,74.0,81.0,80.0,75.0,79.0,74.0,76.0,74.0,75.0,81.0,74.0,81.0,80.0,75.0,79.0,74.0,76.0,74.0,75.0,81.0,74.0
180,64.0,81.0,77.0,63.0,70.0,170481.0,64.0,74.0,81.0,70.0,77.0,63.0,63.0,66.0,61.0,72.0,64.0,74.0,81.0,70.0,77.0,63.0,63.0,66.0,61.0,72.0,66.0
181,76.0,79.0,80.0,77.0,77.0,167905.0,76.0,82.0,79.0,77.0,80.0,77.0,80.0,75.0,78.0,82.0,76.0,82.0,79.0,77.0,80.0,77.0,80.0,75.0,78.0,82.0,75.0
182,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,163587.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
183,80.0,78.0,80.0,79.0,81.0,162240.0,80.0,76.0,78.0,81.0,80.0,79.0,79.0,77.0,78.0,77.0,80.0,76.0,78.0,81.0,80.0,79.0,79.0,77.0,78.0,77.0,77.0
184,82.0,66.0,75.0,80.0,82.0,161956.0,82.0,72.0,66.0,82.0,75.0,80.0,81.0,74.0,80.0,74.0,82.0,72.0,66.0,82.0,75.0,80.0,81.0,74.0,80.0,74.0,74.0
185,68.0,82.0,79.0,68.0,72.0,159147.0,68.0,79.0,82.0,72.0,79.0,68.0,69.0,69.0,67.0,77.0,68.0,79.0,82.0,72.0,79.0,68.0,69.0,69.0,67.0,77.0,69.0
186,76.0,75.0,81.0,73.0,80.0,158963.0,76.0,78.0,75.0,80.0,81.0,73.0,75.0,68.0,73.0,79.0,76.0,78.0,75.0,80.0,81.0,73.0,75.0,68.0,73.0,79.0,68.0
187,73.0,78.0,78.0,72.0,75.0,146760.0,73.0,81.0,78.0,75.0,78.0,72.0,76.0,69.0,74.0,81.0,73.0,81.0,78.0,75.0,78.0,72.0,76.0,69.0,74.0,81.0,69.0
188,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,146748.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
189,82.0,64.0,72.0,80.0,81.0,146562.0,82.0,69.0,64.0,81.0,72.0,80.0,81.0,75.0,81.0,72.0,82.0,69.0,64.0,81.0,72.0,80.0,81.0,75.0,81.0,72.0,75.0
190,68.0,80.0,81.0,65.0,73.0,142754.0,68.0,78.0,80.0,73.0,81.0,65.0,67.0,63.0,65.0,77.0,68.0,78.0,80.0,73.0,81.0,65.0,67.0,63.0,65.0,77.0,63.0
191,81.0,47.0,62.0,79.0,78.0,139869.0,81.0,58.0,47.0,78.0,62.0,79.0,79.0,72.0,80.0,63.0,81.0,58.0,47.0,78.0,62.0,79.0,79.0,72.0,80.0,63.0,72.0
192,82.0,41.0,56.0,81.0,76.0,139068.0,82.0,53.0,41.0,76.0,56.0,81.0,81.0,76.0,82.0,59.0,82.0,53.0,41.0,76.0,56.0,81.0,81.0,76.0,82.0,59.0,76.0
193,71.0,81.0,81.0,69.0,76.0,53302.0,71.0,78.0,81.0,76.0,81.0,69.0,69.0,69.0,67.0,76.0,71.0,78.0,81.0,76.0,81.0,69.0,69.0,69.0,67.0,76.0,69.0
194,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,24630.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
195,81.0,37.0,52.0,80.0,74.0,20775.0,81.0,50.0,37.0,74.0,52.0,80.0,81.0,74.0,82.0,57.0,81.0,50.0,37.0,74.0,52.0,80.0,81.0,74.0,82.0,57.0,74.0
196,80.0,74.0,77.0,80.0,80.0,20289.0,80.0,72.0,74.0,80.0,77.0,80.0,77.0,79.0,77.0,73.0,80.0,72.0,74.0,80.0,77.0,80.0,77.0,79.0,77.0,73.0,79.0
197,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,5479.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
198,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,230621.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
199,80.0,50.0,57.0,81.0,72.0,222492.0,80.0,59.0,50.0,72.0,57.0,81.0,81.0,80.0,82.0,63.0,80.0,59.0,50.0,72.0,57.0,81.0,81.0,80.0,82.0,63.0,80.0
200,71.0,80.0,81.0,69.0,76.0,219809.0,71.0,78.0,80.0,76.0,81.0,69.0,71.0,65.0,68.0,77.0,71.0,78.0,80.0,76.0,81.0,69.0,71.0,65.0,68.0,77.0,65.0
201,79.0,78.0,79.0,79.0,81.0,219683.0,79.0,76.0,78.0,81.0,79.0,79.0,78.0,79.0,77.0,77.0,79.0,76.0,78.0,81.0,79.0,79.0,78.0,79.0,77.0,77.0,79.0
202,74.0,61.0,63.0,77.0,72.0,217699.0,74.0,59.0,61.0,72.0,63.0,77.0,74.0,80.0,74.0,61.0,74.0,59.0,61.0,72.0,63.0,77.0,74.0,80.0,74.0,61.0,80.0
203,81.0,48.0,58.0,80.0,74.0,216594.0,81.0,54.0,48.0,74.0,58.0,80.0,79.0,77.0,81.0,59.0,81.0,54.0,48.0,74.0,58.0,80.0,79.0,77.0,81.0,59.0,77.0
204,81.0,73.0,78.0,79.0,81.0,216451.0,81.0,76.0,73.0,81.0,78.0,79.0,80.0,75.0,79.0,77.0,81.0,76.0,73.0,81.0,78.0,79.0,80.0,75.0,79.0,77.0,75.0
205,80.0,46.0,55.0,81.0,72.0,215785.0,80.0,56.0,46.0,72.0,55.0,81.0,81.0,79.0,82.0,60.0,80.0,56.0,46.0,72.0,55.0,81.0,81.0,79.0,82.0,60.0,79.0
206,57.0,81.0,75.0,54.0,64.0,213331.0,57.0,73.0,81.0,64.0,75.0,54.0,57.0,52.0,53.0,70.0,57.0,73.0,81.0,64.0,75.0,54.0,57.0,52.0,53.0,70.0,52.0
207,81.0,47.0,59.0,81.0,75.0,212404.0,81.0,58.0,47.0,75.0,59.0,81.0,81.0,76.0,82.0,63.0,81.0,58.0,47.0,75.0,59.0,81.0,81.0,76.0,82.0,63.0,76.0
208,77.0,46.0,53.0,80.0,68.0,212188.0,77.0,55.0,46.0,68.0,53.0,80.0,78.0,81.0,80.0,59.0,77.0,55.0,46.0,68.0,53.0,80.0,78.0,81.0,80.0,59.0,81.0
209,79.0,74.0,78.0,77.0,80.0,211575.0,79.0,72.0,74.0,80.0,78.0,77.0,76.0,75.0,75.0,73.0,79.0,72.0,74.0,80.0,78.0,77.0,76.0,75.0,75.0,73.0,75.0
210,79.0,55.0,60.0,81.0,72.0,211300.0,79.0,62.0,55.0,72.0,60.0,81.0,80.0,81.0,82.0,65.0,79.0,62.0,55.0,72.0,60.0,81.0,80.0,81.0,82.0,65.0,81.0
211,80.0,77.0,80.0,79.0,81.0,209658.0,80.0,80.0,77.0,81.0,80.0,79.0,80.0,77.0,79.0,80.0,80.0,80.0,77.0,81.0,80.0,79.0,80.0,77.0,79.0,80.0,77.0
212,81.0,46.0,55.0,81.0,73.0,208808.0,81.0,56.0,46.0,73.0,55.0,81.0,81.0,78.0,82.0,60.0,81.0,56.0,46.0,73.0,55.0,81.0,81.0,78.0,82.0,60.0,78.0
213,81.0,51.0,63.0,81.0,78.0,208618.0,81.0,62.0,51.0,78.0,63.0,81.0,82.0,76.0,82.0,67.0,81.0,62.0,51.0,78.0,63.0,81.0,82.0,76.0,82.0,67.0,76.0
214,80.0,78.0,79.0,79.0,81.0,208421.0,80.0,78.0,78.0,81.0,79.0,79.0,79.0,77.0,78.0,78.0,80.0,78.0,78.0,81.0,79.0,79.0,79.0,77.0,78.0,78.0,77.0
215,59.0,81.0,77.0,56.0,65.0,207863.0,59.0,75.0,81.0,65.0,77.0,56.0,60.0,57.0,57.0,73.0,59.0,75.0,81.0,65.0,77.0,56.0,60.0,57.0,57.0,73.0,57.0
216,75.0,44.0,50.0,78.0,66.0,207664.0,75.0,49.0,44.0,66.0,50.0,78.0,75.0,80.0,77.0,53.0,75.0,49.0,44.0,66.0,50.0,78.0,75.0,80.0,77.0,53.0,80.0
217,81.0,57.0,66.0,80.0,78.0,207471.0,81.0,60.0,57.0,78.0,66.0,80.0,79.0,77.0,79.0,64.0,81.0,60.0,57.0,78.0,66.0,80.0,79.0,77.0,79.0,64.0,77.0
218,81.0,65.0,74.0,78.0,81.0,207410.0,81.0,71.0,65.0,81.0,74.0,78.0,80.0,71.0,79.0,74.0,81.0,71.0,65.0,81.0,74.0,78.0,80.0,71.0,79.0,74.0,71.0
219,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,206652.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
220,81.0,69.0,74.0,80.0,81.0,206545.0,81.0,71.0,69.0,81.0,74.0,80.0,79.0,77.0,78.0,73.0,81.0,71.0,69.0,81.0,74.0,80.0,79.0,77.0,78.0,73.0,77.0
